CODFILIAL,DTMOV,CODPROD,DESCRICAO,QT
1,02/03/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,1
1,02/03/2021 00:00,1941,NESTLE GREGO TRADICIONAL 24X90G,1
1,02/03/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,02/03/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,1
1,02/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,02/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,02/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,02/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,02/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,02/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,02/03/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,2
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,02/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,02/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,8
1,02/03/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,02/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,02/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,02/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,02/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,7
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,5
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,3
1,02/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,3
1,02/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,02/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,02/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,02/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,7
1,02/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,02/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,02/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,4
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,03/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,03/03/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,2
1,03/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,03/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,03/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,03/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,4
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,03/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,03/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,03/03/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,1
1,03/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,03/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,5
1,03/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,03/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,5
1,03/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,03/03/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,1
1,03/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,03/03/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,1
1,03/03/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,1
1,03/03/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,2
1,03/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,03/03/2021 00:00,449,CHANDELLE CHANTILLY CARAMELO 24X200G,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,03/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,03/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,03/03/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,03/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,03/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,03/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,03/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,5
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,7
1,03/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,6
1,03/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,03/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,03/03/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,03/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,03/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,03/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,04/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,04/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,04/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,4
1,04/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,04/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,3
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,04/03/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,1
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,04/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,04/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,2
1,04/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,4
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,4
1,04/03/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,1
1,04/03/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,2
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,5
1,04/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,19
1,04/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,04/03/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,2
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,13
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,04/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,04/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,5
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,7
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,7
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,04/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,04/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,04/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,6
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,04/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,04/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,04/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,04/03/2021 00:00,2037,NESFIT IOGURTE FRUTAS VERM 12X850G,1
1,04/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,04/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,04/03/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,1
1,04/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,04/03/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,1
1,04/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,12
1,04/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,04/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,15
1,05/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,7
1,05/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,5
1,05/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,05/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,05/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,05/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,05/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,6
1,05/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,05/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,11
1,05/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,05/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,05/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,05/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,05/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,4
1,05/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,5
1,05/03/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,2
1,05/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,2
1,05/03/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,2
1,05/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,05/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,05/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,05/03/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,1
1,05/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,05/03/2021 00:00,1887,CHANDELLE CHOCOLATE BRANCO 18X360G,1
1,05/03/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,4
1,05/03/2021 00:00,1941,NESTLE GREGO TRADICIONAL 24X90G,3
1,05/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,05/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,05/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,05/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,3
1,05/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,11
1,05/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,05/03/2021 00:00,199,IOGURTE NESTLE NATURAL 28X170G,2
1,05/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,3
1,05/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,05/03/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,1
1,05/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,05/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,05/03/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,1
1,05/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,12
1,06/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,4
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,12
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,12
1,06/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,06/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,9
1,06/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,06/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,06/03/2021 00:00,1941,NESTLE GREGO TRADICIONAL 24X90G,1
1,06/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,3
1,06/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,06/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,4
1,06/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,06/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
1,06/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,5
1,06/03/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,1
1,06/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,06/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,06/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,5
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,9
1,06/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,06/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,12
1,06/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,06/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,5
1,06/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,06/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,06/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,06/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,06/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,08/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,4
1,08/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,6
1,08/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,20
1,08/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,7
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,29
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,24
1,08/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,3
1,08/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,08/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,08/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,5
1,08/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,5
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,28
1,08/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,7
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,12
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,11
1,08/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,36
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,16
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,10
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,08/03/2021 00:00,249,NESTLE GREGO LIGHT MARACUJA 12X360G,1
1,08/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,08/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,3
1,08/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,8
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,08/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,08/03/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,1
1,08/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,08/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,08/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,08/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,09/03/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,1
1,09/03/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,1
1,09/03/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,12
1,09/03/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,24
1,09/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,12
1,09/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,12
1,09/03/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,12
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,16
1,09/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,12
1,09/03/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,10
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,09/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,09/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,09/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,09/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,09/03/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,09/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,3
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,09/03/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,1
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,7
1,09/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,09/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,09/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,09/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,09/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,09/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,09/03/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,2
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,09/03/2021 00:00,198,NESTLE NATURAL CENOURA+LARANJA 28X170G,3
1,09/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,09/03/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,1
1,09/03/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,2
1,09/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,12
1,09/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,8
1,09/03/2021 00:00,198,NESTLE NATURAL CENOURA+LARANJA 28X170G,1
1,09/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,4
1,09/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,7
1,09/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,7
1,09/03/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,2
1,09/03/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,9
1,09/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,26
1,09/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,09/03/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,09/03/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,1
1,09/03/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,1
1,09/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,09/03/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,1
1,09/03/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,09/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
