Cod_filial,FILIAL,CODPROD,DATA,DESCRICAO,EMBALAGEM,QTESTGER
1,ATACADO,169,29/11/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,01/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,02/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,03/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,04/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,05/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,06/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,07/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,08/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,09/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,10/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,11/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,12/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,13/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,14/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,15/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,16/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,17/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,18/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,19/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,20/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,21/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,22/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,23/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,24/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,25/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,26/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,27/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,28/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,29/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,30/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,31/12/2020 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,01/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,02/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,03/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,04/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,05/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,06/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,07/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,08/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,09/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,10/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,11/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,12/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,13/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,14/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,15/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,16/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,17/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,18/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,19/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,20/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,21/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,22/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,23/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,24/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,25/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,26/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,27/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,28/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,29/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,30/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,31/01/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,01/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,02/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,03/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,04/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,05/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,06/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,07/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,08/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,09/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,10/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,11/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,12/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,13/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,14/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,15/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,17/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,18/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,19/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,20/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,21/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,22/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,23/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,24/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,25/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,26/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,27/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,28/02/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,02/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,03/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,04/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,05/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,06/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,07/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,08/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,09/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,10/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,11/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,12/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,13/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,14/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,169,15/03/2021 00:00,BEB LACTEA NESTLE MORANGO 10X900G,10X900G,0
1,ATACADO,170,16/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,17/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,18/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,19/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,20/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,21/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,22/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,23/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,24/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,25/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,26/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,27/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,28/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,29/11/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,01/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,02/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,03/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,04/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,05/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,06/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,07/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,08/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,09/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,10/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,11/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,12/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,13/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,14/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,15/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,16/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,17/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,18/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,19/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,20/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,21/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,22/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,23/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,24/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,25/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,26/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,27/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,28/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,29/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,30/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,31/12/2020 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,01/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,02/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,03/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,04/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,05/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,06/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,07/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,08/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,09/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,10/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,11/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,12/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,13/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,14/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,15/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,16/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,17/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,18/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,19/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,20/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,21/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,22/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,23/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,24/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,25/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,26/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,27/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,28/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,29/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,30/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,31/01/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,01/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,02/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,03/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,04/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,05/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,06/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,07/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,08/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,09/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,10/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,11/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,12/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,13/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,14/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,15/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,17/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,18/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,19/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,20/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,21/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,22/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,23/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,24/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,25/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,26/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,27/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,28/02/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,02/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,03/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,04/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,05/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,06/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,07/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,08/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,09/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,10/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,11/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,12/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,13/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,14/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,170,15/03/2021 00:00,BEB LACTEA NESTLE MORANGO 48X180G,48X180G,0
1,ATACADO,171,16/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,17/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,18/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,19/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,20/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,21/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,22/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,23/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,24/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,25/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,26/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,27/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,28/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,29/11/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,01/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,02/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,03/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,04/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,05/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,06/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,07/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,08/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,09/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,10/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,11/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,12/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,13/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,14/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,15/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,16/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,17/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,18/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,19/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,20/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,21/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,22/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,23/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,24/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,25/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,26/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,27/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
1,ATACADO,171,28/12/2020 00:00,BEB LACTEA NESTLE POLPA 3 SABORES 6X540G,6X540G,0
